Nombre,Direccion,Longitud,Latitud
REFACCIONES Y SERVICIOS POLANCO,"Av López Mateos 64, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.54023,19.837539
REFAHOGAR GOBERNADORES,"24050, Av Gobernadores 373, entre calle Uruguay y Calle Ecuador, Barrio de Sta Ana, 24010 San Francisco de Campeche, Camp.",-90.521677,19.842856
"REFRESQUERIA ""EL FAROLITO""","Av Luis Donaldo Colosio Murrieta, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.519431,19.837805
Refresquería El Farolito,"Tamaulipas 60, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.532263,19.841328
Refrimart Aguilar Campeche,"Av López Mateos 231, Burócratas Pensiones, 24035 San Francisco de Campeche, Camp.",-90.545931,19.83431
Registro Agrario Nacional,"Av López Mateos 240F, Burócratas Pensiones, 24035 San Francisco de Campeche, Camp.",-90.545565,19.834523
Registro civil,"C. 16, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.533443,19.84339
RehabilitARTE Campeche,"Av. María Lavalle Urbina, Área Ah, 24014 San Francisco de Campeche, Camp.",-90.529418,19.853329
REHAVITALIA,"Av. Jaina 21, Unidad y Trabajo, 24088 San Francisco de Campeche, Camp.",-90.494074,19.852273
REME COLld,"C. 21, Samulá, 24090 San Francisco de Campeche, Camp.",-90.544437,19.813767
Rest & Recreation,"C. 57 26, Centro Histórico, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.536366,19.84371
Restaurant Chac Pel,"Av. Lázaro Cárdenas 8, entre Marte y Niebla, Valle del Sol, 24090 San Francisco de Campeche, Camp.",-90.526809,19.828316
Restaurant La Uva,"C. 20 80, Kila, 24500 Lerma, Camp.",-90.609443,19.80099
Restaurant Las Brisas Suc Campeche,"Av. Resurgimiento 1, entre Prado y Montecristo, Prado, 24030 San Francisco de Campeche, Camp.",-90.551116,19.83689
Restaurante CELAVI bistroterie,"C. 59, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.536613,19.842258
Restaurante Cristóbal Colón,"Av López Portillo 137 B, Tepeyac, 24096 San Francisco de Campeche, Camp.",-90.540224,19.820486
Restaurante Familiar La Caleta,"C. 22-A 10, Tres Cruces, 24500 Lerma, Camp.",-90.611788,19.798344
Restaurante Herencias,"Av Patricio Trueba de Regil 236, entre avenida colosio y avenida central, San Rafael, 24090 San Francisco de Campeche, Camp.",-90.535007,19.829508
Restaurante Morgan,"Av Luis Donaldo Colosio Murrieta 40, Lotificación San Juan I y II, 24050 San Francisco de Campeche, Camp.",-90.533653,19.830337
Restaurante ¡Ah Chihuahua!,"Calle Orquidea MZ 1 Lote 68, Orquídeas 68, Los Laureles, 24096 San Francisco de Campeche, Camp.",-90.52801,19.817591
Reten de Gruas Campeche,"24519 San Francisco de Campeche, Camp.",-90.478683,19.798056
Revista Tragedia,"24070, C. 2 46, Aviación, 24070 San Francisco de Campeche, Camp.",-90.508837,19.840214
Rhino Diseño Creativo,"12, Infonavit Justo Sierra Mendez en la colonia ""El Carmelo"" en, De La C. 21, 24038 San Francisco de Campeche, Camp.",-90.502689,19.836109
Rimasa,"Av. Concordia, Kala I, Cd Concordia, 24085 San Francisco de Campeche, Camp.",-90.49553,19.831991
Rincón del Cheesecake,"24095, Lázaro Cárdenas, 24095 San Francisco de Campeche, Camp.",-90.538628,19.808151
Riquisimo Reposteria,"A col, Villa Cabra 140, San Joaquín, San Francisco de Campeche, Camp.",-90.509826,19.851055
RM-MAYOREO Av gobernadores,"Av Gobernadores 527-a, Barrio de Sta Ana, 24010 San Francisco de Campeche, Camp.",-90.529165,19.84313
Roberto Romero Castro,"Perif. Pablo García y Montilla Km 15, Siglo XXI, 24085 San Francisco de Campeche, Camp.",-90.487518,19.799965
ROCA GYM,"Palma Sola 27, Palma Sola, 24520 Chiná, Camp.",-90.503103,19.7669
RODMER,"Av Luis Donaldo Colosio Murrieta, Av Luis Donaldo Colosio 33, Barrio de Sta Ana, 24060 San Francisco de Campeche, Camp.",-90.51742,19.838766
Rolcar Servipartes - Colosio,"Av. Heroe de Nacozari 38, Tomás Aznar, 24060 San Francisco de Campeche, Camp.",-90.516457,19.839445
"Ropa America ""Las Flores""","Las Flores Manzana 1 Lote 21, Las Flores, 24097 San Francisco de Campeche, Camp.",-90.52809,19.823108
Ropa Americana DH,"Calle Décimo Sexta, Novena Manzana 67 Lote 58, entre Vigésimo Séptima y Vigésimo, Siglo XXI, 24073 San Francisco de Campeche, Camp.",-90.489712,19.806385
"Ropa americana Indy Moguel ""La casa del vestido""","Calle 21 Entre 14 y 16 col Samula 119, Samulá, 24090 San Francisco de Campeche, Camp.",-90.552121,19.816532
Ropa Americana OLWIL,"Amp Polvorín, 24060 San Francisco de Campeche, Camp.",-90.515356,19.824963
Ropa americana silprz,"Del Sol, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.526151,19.843326
Ropa americana “Joseph”,"Cementerio, 24520 Chiná, Camp.",-90.496886,19.769516
Ropa Esther Castillo,"C. 6, Bellavista, 24020 San Francisco de Campeche, Camp.",-90.515063,19.855607
ROPA NUEVA UTOPIA,"C. 106 3, Mártires de Río Blanco, 24020 San Francisco de Campeche, Camp.",-90.514601,19.8485
Ropa y Accesorios ROUSE,"Calle Bis. Col, Pocyaxun 1, Solidaridad Urbana, San Francisco de Campeche, Camp.",-90.519701,19.820806
Rotulacion X Computadora,"Vigésima Primera 48, Vivah 1 Etapa, Siglo XXI, 24085 San Francisco de Campeche, Camp.",-90.490258,19.800686
Rouge: Café Bistro,"C. 59 s/n-Local E, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.538971,19.846604
ROXANA SALÓN,"C. 12 250, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.54513,19.83997
RP Servicios,"Torres de Cristal Av Adolfo Ruiz Cortinez, Barrio de San Román, Edificio: Torre B, Piso 6, Local 604, 24040 San Francisco de Campeche, Camp.",-90.542951,19.844107
Rustiko Gym,"C. 63 entre 12 y 14, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.538914,19.842693
Ruíz Ortegón Mercedes,"C. 57 1, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.536989,19.845211
Ría de San Francisco,"San Francisco de Campeche, Camp.",-90.514684,19.834308
S,"C. 18, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.540661,19.837952
S.E. SAMULA,"Av Patricio Trueba de Regil, Tepeyac, 24096 San Francisco de Campeche, Camp.",-90.532566,19.82281
S.O.C. SERVICIOS ÓPTICOS DE CAMPECHE,"C. 51 16-A, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.534678,19.846182
Saborella,"Plaza Universidad, Av. Agustín Melgar 45, Bosques de Campeche, 24030 San Francisco de Campeche, Camp.",-90.553369,19.827373
Sabrielotes Chiná,"C. 22 2B, Centro, 24520 Centro, Camp.",-90.495863,19.771061
SAE Automotriz,"Uruguay 50, Pablo García y Montilla, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.521702,19.843626
SAG Suministros para las artes gráficas,"C. Coahuila 104 D, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.526967,19.83893
Sahfer Consultores,"C. Lluvia 12, Fracciorama 2000, 24090 San Francisco de Campeche, Camp.",-90.530047,19.826451
Sala de Belleza Érika Méndez,"Mazorca, Amp Invasión Esperanza, 24080 San Francisco de Campeche, Camp.",-90.49284,19.844808
Sala De Fiestas Fracciorama Dos Mil,"Av Tormenta s/n, Fracciorama 2000, 24090 San Francisco de Campeche, Camp.",-90.53114,19.827698
Salas De Juicios Orales Campeche,"24062 San Francisco de Campeche, Camp.",-90.504839,19.803518
Salchichonería y Abarrotes Siglo XXl,"Siglo XXI, 24073 San Francisco de Campeche, Camp.",-90.496137,19.812933
Saldos USA Campeche,"Calle 12 entre 51 y 53, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.534793,19.845519
Salud Digna,"Av Gobernadores 436 A, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.52544,19.843259
Salva,"Privada San Francisco 24094, 24094 San Francisco de Campeche, Camp.",-90.541871,19.805423
Salón Campestre,"Av República 56, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.529373,19.839882
SALÓN DE BELLEZA PELUQUERÍA AMBISEX,"Chihuahua, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.532129,19.841901
Salón de Belleza Vilma,"Calle 49-B 119, Guadalupe, 24010 San Francisco de Campeche, Camp.",-90.532807,19.846477
Salón de belleza visage,"C. Pedro Moreno, Sascalum, 24096 San Francisco de Campeche, Camp.",-90.530858,19.819959
Salón Luisa,"Calle 12 123, Barrio de Guadalupe, 24010 San Francisco de Campeche, Camp.",-90.533409,19.84608
Salón Rincón Colonial,"C. 59 60, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.536203,19.841522
Salón Siempre Bella Campeche,"Calle manzana, Palmas I 3-Q lote, Palmas I, 24027 San Francisco de Campeche, Camp.",-90.5065,19.865826
Sam's Club,"Av Maria Lavalle Urbina Manzana D Lote 2 s/n, Colonia Sector Fundadores De A Kim Pech, 24028 San Francisco de Campeche, Camp.",-90.533693,19.849873
Samsumg servicios autorizados,"Lotificación San Juan I y II, 24090 San Francisco de Campeche, Camp.",-90.534909,19.830125
Samula campeche,"C. 10, Samulá, 24090 San Francisco de Campeche, Camp.",-90.550554,19.815729
Samulá,"San Francisco de Campeche, Camp.",-90.550262,19.819546
San Diego Tu Casa - Hotel,"Calle 16 No. 240 entre Calle Galeana y, C. Pedro Moreno, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.541608,19.839266
San Francisco 8 similares,"Margarita 9, Jardines, 24060 San Francisco de Campeche, Camp.",-90.517427,19.830468
San francisco campeche,"Novia del Mar, Pedro Sainz de Baranda, Área Ah, 24014 San Francisco de Campeche, Camp.",-90.534543,19.853025
San Francisco campeche,"Zona Arqueológica, 24044 San Andrés Cholula, Pue",-90.552637,19.83579
San Francisco de Campeche,Camp.,-90.534909,19.830125
SAN GABRIELITO,"C. Coahuila 24N, Barrio de Sta Ana, 24050 De Santa Ana, Camp.",-90.532411,19.838552
SAN JOSÉ,"C. 22, Barrio de San José, 24040 San Francisco de Campeche, Camp.",-90.540413,19.835198
San José el Alto,"24026 San Francisco de Campeche, Camp.",-90.510721,19.859274
San Luis Studio,"Zarco 47-A, Barrio de San Francisco, 24010 San Francisco de Campeche, Camp.",-90.523113,19.848922
San Valentín hari MASA,"Calle Vicente Guerrero, Miguel Hidalgo (Ampliación), Miguel Hidalgo, 24094 San Francisco de Campeche, Camp.",-90.535715,19.811922
SANATORIO SANTA TERESA,"C. 51 36, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.533701,19.844828
Sanatorio Santa Teresa,"Calle 12 1, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.539352,19.843447
Sandalias y Novedades Alex,"Benjamín Romero 2, Cd Concordia, 24085 San Francisco de Campeche, Camp.",-90.496033,19.838072
Sandwiches de Pavo Doña Paty,"C. Costa Rica 151, De, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.532661,19.83532
SANDY’A BOUTIQUE ROPA FEMENINA,"C. Peru 4, Flor de Limón, 24069 San Francisco de Campeche, Camp.",-90.525572,19.831255
Sanhderz Campeche,"C. Costa Rica 67, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.533812,19.8414
Sanro,"C. 14 224-226, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.543556,19.83939
Santa Ana,"Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.519801,19.837945
Santa Ana Oriente,"Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.523939,19.840598
Santa Fe Suc Av Universidad,"Avenida Universidad esquina con calle pucte Col, Bosques de Campeche, 24030 San Francisco de Campeche, Camp.",-90.553905,19.832353
Santa FE Suc. Campeche,"calle don Eugenio y 12 25, Av. Concordia 1 y 2, Justo Sierra Méndez I y II, 24070 San Francisco de Campeche, Camp.",-90.502605,19.835441
Santa Julia,"Av. Francisco I. Madero 2, Barrio de Sta Ana, 24010 San Francisco de Campeche, Camp.",-90.518858,19.845871
Santa Rosalía Centro Médico,"Av Patricio Trueba de Regil Loc 16, Fracciorama 2000, 24090 San Francisco de Campeche, Camp.",-90.534532,19.828242
Santalucia,"Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.512788,19.846245
Santander,"Av Adolfo Ruiz Cortinez local 102-torre B 112, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.54306,19.84398
SANTANDREU,"Av Patricio Trueba de Regil SN, Sascalum, 24095 San Francisco de Campeche, Camp.",-90.528808,19.816843
Santanero Bebidas Naturales,"24010, Barrio de San Francisco, 24010 San Francisco de Campeche, Camp.",-90.526795,19.851473
Santaneros,"Argentina Antes 43 135d, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.526002,19.839673
Santo Taquito y Otros Milagritos,"C. 57 14, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.537011,19.84494
SANTORY,"C. 10 299, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.535189,19.846235
"Saramuyo Panadería ""Francisco I. Madero""","Av. Francisco I. Madero 176, entre 14 y 16, Barrio de San Francisco, 24010 San Francisco de Campeche, Camp.",-90.519853,19.847335
"Saramuyo Panadería ""Santa Ana""","C. Coahuila 104-A, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.526963,19.838958
Sarri's Pescados y Mariscos,"Pedro Sainz de Baranda Local 14, Barrio de la Ermita, 24020 San Francisco de Campeche, Camp.",-90.512455,19.864134
SAT Campeche,"C. 51 25, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.534068,19.845743
SC LABORATORIO DE ANÁLISIS CLÍNICOS Q.F.B. Selina Sandoval Castellanos,"C. 57 No. 58, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.535801,19.8426
Scattola 59,"C. 59 160, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.537548,19.844356
Scorpion Gym Campeche,"Calle Francisco Leon de la Barra Manzana 35 Lote 18, Presidentes de México, 24088 San Francisco de Campeche, Camp.",-90.486582,19.862434
Scotiabank,"Pedro Sainz de Baranda, Área Ah, 24014 San Francisco de Campeche, Camp.",-90.537767,19.849007
Scotiabank C. Mex. Mega Campeche,"Av. Central No. 91 a espaldas de, C. Republica del Salvador 91, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.534775,19.837402
Scotiabank Campeche 1,"Av. Pedro Sainz de Barandas S/N s/n, Área Ah, 24014 San Francisco de Campeche, Camp.",-90.53763,19.849077
Scotiabank Campeche 2,"Av. Pedro Sainz de Barandas S/N s/n, Área Ah, 24014 San Francisco de Campeche, Camp.",-90.53764,19.84906
SEAFI Campeche,"Calle 49-C o Circuito Baluartes N° 39 entre Calle Ciriaco Vázquez, Barrio de Guadalupe, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.53243,19.843855
SEAT Campeche,"Av. Agustín Melgar S/N, Buenavista, 24030 San Francisco de Campeche, Camp.",-90.558256,19.830792
Secret Femme,"C. 53 1, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.533971,19.843094
Secretaria de Bienestar Campeche,"C. 10 331B, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.538329,19.844774
Secretaria De Desarrollo Social (SEDESOL) Ventanilla De Atencion,"24000, Calle 12 135, Zona Centro, San Francisco de Campeche, Camp.",-90.534368,19.845693
SECRETARIA DE EDUCACIÓN ALMACÉN DE MATERIALES EDUCATIVOS,"Campeche China - Hool, China, 24520 San Francisco de Campeche, Camp.",-90.500347,19.785619
Secretaria de Modernización Administrativa e Innovación Gubernamental,"Avenida Ruiz Cortinez 112, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.542873,19.84418
secretaria de Placas y Licencias del estado de Campeche,"Av López Portillo, Los Laureles, 24096 San Francisco de Campeche, Camp.",-90.520658,19.812256
Secretaría de Administración e Innovación Gubernamental,"Calle 8 325, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.540106,19.844589
Secretaría de Agricultura Ganadería Desarrollo Rural Pesca y Alimentación Sagarpa,"Av Gobernadores 291, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.517678,19.842573
SECRETARÍA DE CULTURA CAMPECHE,"C. 55 27, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.535568,19.844251
Secretaría de Desarrollo Económico,"Av Adolfo Ruiz Cortinez 112, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.542732,19.844164
"Secretaría de Desarrollo Urbano, Movilidad y Obras Publicas (SEDUMOP)","Av Patricio Trueba de Regil s/n, Av Patricio Trueba de Regil 1012, San Rafael, 24090 San Francisco de Campeche, Camp.",-90.528811,19.817753
Secretaría de Economía,"Avenida 16 de Septiembre Palacio Federal SN, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.537744,19.846761
Secretaría de Finanzas Campeche,"Calle 8, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.539119,19.845258
Secretaría de Gobernación,"Gustavo Díaz Ordaz 112, Área Ah, 24028 San Francisco de Campeche, Camp.",-90.51737,19.858756
Secretaría de la Contraloría,"C. 63 Nº13, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.53879,19.84277
Secretaría de Protección Civil del Poder Ejecutivo del Estado de Campeche /SEPROCI,"y Héroes de la Salud . En el sector de, Prolongación Avenida Lázaro Cárdenas 39 A entre Avenida José López Portillo y Avenida Héroes de la Salud en el sector de, Av. Lázaro Cárdenas 30 ""A, entre Avenida López Portillo, Las Flores, 24060 San Francisco de Campeche, Camp.",-90.521694,19.812634
Secretaría de Protección y Seguridad Ciudadana Estado de Campeche,"Av. Lázaro Cardenas por, Av López Portillo, Los Laureles, 24096 San Francisco de Campeche, Camp.",-90.52182,19.813618
Secretaría de Relaciones Exteriores,"Av. 16 de Septiembre S/N-Primer Piso Local 2, Zona Centro, 24000 San Francisco de Campeche, Camp.",-90.536002,19.848587
Secundaria #8 María Lavalle Urbina,"C. 5 SN, Samulá, 24090 San Francisco de Campeche, Camp.",-90.54808,19.823862
Secundaria Joaquín Clausell Preparatoria Ah Kim Pech,"Privada del Tepeyac Lote 2, Ignacio Zaragoza, 24098 San Francisco de Campeche, Camp.",-90.540368,19.82
Secundaria Pablo García y montilla,"C. Prol. Av. del Deque, San Arturo, Jardines del Pedregal, 24035 San Francisco de Campeche, Camp.",-90.542026,19.829098
SECUNDARIA PROFESOR FERNANDO ENRIQUE ANGLI LARA,"Av Tormenta, Fracciorama 2000, 24090 San Francisco de Campeche, Camp.",-90.531127,19.825746
Secundaria Tecnica 28,"Azucena 17, Azucena 27, Jardines, 24060 San Francisco de Campeche, Camp.",-90.518116,19.830773
Secundaria Técnica #17,"Carlos Sansores Pérez, Bellavista (Ampliación), Amp Bellavista, 24020 San Francisco de Campeche, Camp.",-90.509993,19.856316
SEDATU,"24090, C. Niebla 89, Fracciorama 2000, San Francisco de Campeche, Camp.",-90.527821,19.827962
SEDECO(Dirección de Desarrollo Comercial Y Servicios ),"Torres de Cristal, Av Adolfo Ruiz Cortinez, Barrio de San Román, 24040 San Francisco de Campeche, Camp.",-90.542953,19.844094
SEDUC,"Av. Maestros Campechanos 461, Multunchac, 24090 San Francisco de Campeche, Camp.",-90.527852,19.804207
SEGALMEX TIENDA,"Santa Ana Calle Coahuila, 2da. Priv. 1, 24644 San Francisco de Campeche, Camp.",-90.532462,19.83854
SEGOB Campeche,"24000, Calle 8 203A, Zona Centro, San Francisco de Campeche, Camp.",-90.539416,19.845434
SEGURIDAD PÚBLICA Y PROTECCION A LA COMUNIDAD,"Limonaria, Las Flores, 24060 San Francisco de Campeche, Camp.",-90.528977,19.821491
Seguro Popular Campeche,"Av Casa de Justicia 12, 24097 San Francisco de Campeche, Camp.",-90.530568,19.824033
Seguros y Fianzas Nuñez,"C. 26 14, Barrio de San José, 24040 San Francisco de Campeche, Camp.",-90.53566,19.834527
Selem Dental Care,"Plaza Quinta Real, Av Patricio Trueba de Regil 189 A-local 9, Fracciorama 2000, 24090 San Francisco de Campeche, Camp.",-90.534543,19.827259
Selem Motorefacciones Campeche,"C. Peru 164, Barrio de Sta Ana, 24050 San Francisco de Campeche, Camp.",-90.524929,19.837394
Selem Motorefacciones Campeche Obregón,"Avenida Alvaro Obregon 204 entre 114 y 116, Barrio de Sta Lucía, 24020 San Francisco de Campeche, Camp.",-90.509297,19.84481
